0,722.70
1,724.80
2,725.40
3,724.90
4,725.10
5,719.80
6,720.00
7,722.00
8,720.20
9,716.80
10,712.70
11,723.80
12,727.40
13,728.20
14,726.80
15,724.00
16,721.80
17,709.70
18,627.10
19,490.30
20,522.70
21,575.70
22,606.00
23,615.50
24,629.40
25,626.80
26,630.50
27,627.20
28,628.70
29,629.40
30,630.00
31,631.10
32,630.80
33,631.00
34,630.20
35,630.40
36,633.80
37,632.90
38,633.10
39,633.30
40,632.50
41,633.10
42,633.20
43,632.70
44,632.00
45,632.60
46,629.50
47,627.50
48,630.50
49,621.60
50,622.80
51,640.40
52,640.00
53,636.20
54,638.20
55,641.60
56,640.50
57,642.80
58,644.30
59,644.60
60,644.50
61,644.60
62,644.90
63,645.20
64,643.80
65,647.00
66,649.50
67,649.60
68,649.80
69,649.70
70,650.30
71,650.10
72,649.60
73,650.40
74,649.90
75,650.10
76,650.90
77,650.40
78,649.80
79,650.10
80,650.10
81,650.70
82,650.70
83,650.60
84,650.40
85,650.40
86,650.40
87,650.30
88,649.20
89,650.40
90,650.70
91,650.30
92,650.20
93,650.50
94,649.20
95,650.50
96,650.50
97,650.40
98,650.40
99,649.90
100,649.80
101,650.00
102,649.70
103,651.10
104,650.50
105,650.00
106,650.20
107,650.20
108,649.60
109,650.00
110,649.60
111,649.00
112,650.00
113,649.60
114,649.00
115,649.50
116,649.20
117,649.50
118,648.90
119,649.60
120,649.40
121,649.90
122,649.10
123,649.40
124,650.00
125,650.00
126,649.40
127,649.00
128,650.20
129,648.50
130,649.40
131,649.70
132,649.80
133,650.50
134,650.10
135,649.10
136,649.70
137,650.40
138,648.70
139,649.40
140,649.10
141,650.40
142,650.20
143,649.50
144,649.90
145,649.50
146,649.40
147,649.40
148,650.00
149,649.20
150,649.20
151,649.40
152,648.40
153,649.20
154,649.20
155,650.20
156,649.50
157,649.10
158,649.00
159,649.10
160,649.60
161,648.90
162,649.10
163,648.60
164,648.80
165,649.20
166,649.00
167,649.10
168,649.10
169,648.70
170,649.10
171,648.90
172,649.20
173,648.20
174,649.60
175,649.20
176,649.10
177,649.40
178,649.10
179,649.00
180,649.60
181,648.20
182,649.50
183,649.70
184,648.50
185,648.90
186,649.80
187,649.30
188,649.80
189,648.90
190,648.70
191,648.90
192,649.40
193,649.60
194,648.80
195,649.20
196,649.60
197,648.70
198,649.50
199,649.30
200,649.40
201,649.40
202,649.40
203,649.20
204,649.30
205,650.40
206,650.00
207,649.00
208,649.60
209,649.50
210,649.80
211,649.50
212,649.10
213,649.00
214,649.30
215,649.10
216,649.70
217,649.50
218,649.30
219,649.00
220,649.90
221,650.00
222,649.80
223,650.00
224,649.10
225,649.40
226,649.60
227,649.10
228,649.90
229,649.30
230,649.30
231,649.50
232,649.00
233,649.10
234,648.20
235,648.70
236,649.30
237,648.40
238,648.40
239,648.70
240,648.20
241,648.30
242,648.80
243,648.40
244,648.50
245,648.80
246,648.00
247,648.50
248,647.40
249,647.80
250,647.40
251,648.00
252,648.10
253,648.40
254,647.10
255,647.80
256,647.20
257,646.60
258,647.00
259,647.50
260,647.20
261,646.40
262,646.70
263,646.30
264,647.10
265,646.60
266,646.40
267,646.40
268,646.20
269,645.50
270,645.30
271,644.20
272,640.10
273,637.80
274,638.20
275,635.20
276,631.00
277,633.60
278,633.60
279,636.40
280,637.40
281,636.10
282,633.80
283,632.40
284,631.90
285,629.10
286,628.60
287,629.20
288,628.40
289,629.10
290,628.20
291,627.60
292,627.50
293,627.20
294,627.30
295,627.20
296,626.30
297,626.80
298,626.00
299,622.20
300,620.50
301,618.10
302,625.40
303,619.00
304,591.20
305,566.60
306,527.60
307,531.60
308,499.00
309,506.30
310,667.40
311,717.70
312,724.00
313,727.20
314,727.10
315,727.50
316,727.40
317,725.20
318,721.90
319,724.50
320,723.30
321,726.20
322,724.60
323,725.90
324,725.70
325,726.40
326,725.50
327,724.70
328,725.10
329,725.20
330,725.20
331,723.30
332,723.60
333,722.90
334,724.10
335,722.80
336,722.70
337,722.80
338,724.00
339,723.30
340,725.70
341,725.30
342,724.60
343,725.00
344,725.60
345,725.00
346,723.60
347,722.60
348,721.40
349,713.40
350,717.50
351,712.60
352,717.30
353,717.30
354,716.60
355,716.90
356,717.10
